STATION,DATE,REPORT_TYPE,SOURCE,AWND,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupElevationUnit,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,CDSD,CLDD,DSNW,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HeavyFog,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,REM,REPORT_TYPE,SOURCE,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,Sunrise,Sunset,TStorms,WindEquipmentChangeDate
72222313899,2019-11-27T13:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,66,75,0,,,,74,30.1,OVC:08 23,29.97,10,69,350,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09811/27/19 13:53:02 METAR KPNS 271953Z 35009KT 10SM OVC023 24/19 A3010 RMK AO2 SLP194 T02390189 (WS),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T14:37:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.11,62,75,,,,,64,,SCT:04 26 OVC:08 37,29.98,10,67,360,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09811/27/19 14:37:02 SPECI KPNS 272037Z 36006KT 10SM SCT026 OVC037 24/17 A3011 RMK AO2 T02390167 (WS),FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T14:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.11,61,76,0,,-0.02,3,60,30.11,BKN:07 27 OVC:08 37,29.98,10,67,360,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11111/27/19 14:53:02 METAR KPNS 272053Z 36007KT 10SM BKN027 OVC037 24/16 A3011 RMK AO2 SLP198 T02440161 53008 (WS),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T15:28:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12,57,75,,,,,54,,OVC:08 31,29.99,10,64,10,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09111/27/19 15:28:02 SPECI KPNS 272128Z 01005KT 10SM OVC031 24/14 A3012 RMK AO2 T02390139 (WS),FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T15:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12,57,74,0,,,,56,30.12,BKN:07 30,29.99,10,64,10,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09811/27/19 15:53:02 METAR KPNS 272153Z 01009KT 10SM BKN030 23/14 A3012 RMK AO2 SLP199 T02330139 (WS),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T16:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13,57,71,0,,,,61,30.14,CLR:00,30,10,63,360,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09511/27/19 16:53:02 METAR KPNS 272253Z 36005KT 10SM CLR 22/14 A3013 RMK AO2 SLP205 T02170139 (WS),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T17:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.14,58,69,0,,-0.03,3,68,30.15,CLR:00,30.01,10,62,360,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10811/27/19 17:53:02 METAR KPNS 272353Z 36005KT 10SM CLR 21/14 A3014 RMK AO2 SLP209 T02060144 10289 20200 53010,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T18:00:00,SHEF ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHEF ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T18:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.16,59,67,0,,,,76,30.17,CLR:00,30.03,10,62,360,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09011/27/19 18:53:03 METAR KPNS 280053Z 36004KT 10SM CLR 19/15 A3016 RMK AO2 SLP216 T01940150,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T19:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.17,60,67,0,,,,79,30.18,CLR:00,30.04,10,63,360,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09011/27/19 19:53:03 METAR KPNS 280153Z 36006KT 10SM CLR 19/16 A3017 RMK AO2 SLP219 T01940156,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T20:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,56,67,0,,-0.05,3,68,30.2,CLR:00,30.07,10,61,360,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09611/27/19 20:53:03 METAR KPNS 280253Z 36008KT 10SM CLR 19/13 A3020 RMK AO2 SLP227 T01940133 53017,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T21:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.22,50,66,0,,,,56,30.22,CLR:00,30.09,10,57,360,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09011/27/19 21:53:03 METAR KPNS 280353Z 36009KT 10SM CLR 19/10 A3022 RMK AO2 SLP234 T01890100,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T22:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.22,45,64,0,,,,50,30.23,CLR:00,30.09,10,54,360,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09011/27/19 22:53:03 METAR KPNS 280453Z 36009KT 10SM CLR 18/07 A3022 RMK AO2 SLP236 T01780072,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T23:53:00,FM-15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.23,44,62,,,,,52,30.23,,,10,,360,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET106METAR KPNS 280553Z AUTO 36009KT 10SM CLR 17/07 A3023 RMK AO2 SLP238 T01670067 10206 20167 402890167 51011=,FM-15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-27T23:59:00,SOD  ,6,,,,,,,,,,,,,,,65,73,80,30.09,29.99,68,10.5,8,15.2,0,84,62,160,24,0,,,170,20,BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD75624 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):1  24 HR MAX TEMP (F): 8424 HR MIN TEMP (F): 62AVERAGE STATION PRESSURE:29.990 MINIMUM SEA LEVEL PRESSURE:29.96 TIME OF OCCURRENCE:0045 PEAK WIND SPEED (MPH): 24 PEAK WIND DIR (DEG):160 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 20FASTEST 2MIN DIR (DEG):170 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):10.5 24 HR AVG TEMP (F): 73DEPART FROM NORMAL: 15  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  8 LATEST DAY MAX TEMP (0700-1900 LST):84  LATEST NIGHT MIN TEMP(1900-0800 LST):72 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,625,1648,,
72222313899,2019-11-28T00:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.25,43,59,0,,,,56,30.25,CLR:00,30.12,10,51,350,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09011/28/19 00:53:02 METAR KPNS 280653Z 35008KT 10SM CLR 15/06 A3025 RMK AO2 SLP244 T01500061,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-28T01:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.24,39,59,0,,,,48,30.24,CLR:00,30.11,10,49,360,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09011/28/19 01:53:02 METAR KPNS 280753Z 36010KT 10SM CLR 15/04 A3024 RMK AO2 SLP242 T01500039,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-28T02:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.24,39,57,0,,,,51,30.25,,30.11,10,48,360,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET08811/28/19 02:53:02 METAR KPNS 280853Z 36010KT 10SM 14/04 A3024 RMK AO2 SLP243 T01390039 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-28T03:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.25,39,56,0,,,,53,30.25,CLR:00,30.12,10,48,360,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09211/28/19 03:53:02 METAR KPNS 280953Z 36009KT 10SM CLR 13/04 A3025 RMK AO2 SLP244 T01330039 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-28T04:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.26,39,55,0,,,,55,30.27,CLR:00,30.13,10,47,10,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09211/28/19 04:53:02 METAR KPNS 281053Z 01007KT 10SM CLR 13/04 A3026 RMK AO2 SLP250 T01280039 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-28T05:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.29,38,54,0,,-0.04,3,55,30.29,CLR:00,30.16,10,46,360,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11511/28/19 05:53:02 METAR KPNS 281153Z 36009KT 10SM CLR 12/03 A3029 RMK AO2 SLP258 T01220033 10167 20122 53015 $ (JH),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-28T06:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.3,38,54,0,,,,55,30.3,CLR:00,30.17,10,46,20,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09511/28/19 06:53:02 METAR KPNS 281253Z 02006KT 10SM CLR 12/03 A3030 RMK AO2 SLP262 T01220033 (JH),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-28T07:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.32,39,56,0,,,,53,30.32,CLR:00,30.19,10,48,20,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09511/28/19 07:53:02 METAR KPNS 281353Z 02007KT 10SM CLR 13/04 A3032 RMK AO2 SLP268 T01330039 (JH),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-28T08:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.32,39,59,0,,-0.03,1,48,30.32,CLR:00,30.19,10,49,30,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10111/28/19 08:53:02 METAR KPNS 281453Z 03007KT 10SM CLR 15/04 A3032 RMK AO2 SLP268 T01500039 51010 (JH),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-28T09:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.32,39,62,0,,,,43,30.32,CLR:00,30.19,10,51,350,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09511/28/19 09:53:02 METAR KPNS 281553Z 35005KT 10SM CLR 17/04 A3032 RMK AO2 SLP267 T01670039 (JH),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-28T10:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.3,40,67,0,,,,37,30.3,CLR:00,30.17,10,53,20,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09511/28/19 10:53:02 METAR KPNS 281653Z 02007KT 10SM CLR 19/04 A3030 RMK AO2 SLP261 T01940044 (JH),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-28T11:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.26,38,70,0,,0.06,8,31,30.27,CLR:00,30.13,10,54,20,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11311/28/19 11:53:02 METAR KPNS 281753Z 02007KT 10SM CLR 21/03 A3026 RMK AO2 SLP249 T02110033 10211 20117 58019 (JH),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-28T12:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.24,40,72,0,,,,31,30.24,CLR:00,30.11,10,55,30,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09011/28/19 12:53:02 METAR KPNS 281853Z 03003KT 10SM CLR 22/04 A3024 RMK AO2 SLP241 T02220044,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-28T13:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.22,39,74,0,,,,28,30.23,CLR:00,30.09,10,56,30,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09011/28/19 13:53:02 METAR KPNS 281953Z 03007KT 10SM CLR 23/04 A3022 RMK AO2 SLP236 T02330039,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-28T14:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.21,38,75,0,,0.05,6,26,30.22,CLR:00,30.08,10,56,20,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09611/28/19 14:53:02 METAR KPNS 282053Z 02006KT 10SM CLR 24/03 A3021 RMK AO2 SLP232 T02390033 56017,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-28T15:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.21,41,73,0,,,,32,30.21,CLR:00,30.08,10,56,360,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09011/28/19 15:53:02 METAR KPNS 282153Z 36005KT 10SM CLR 23/05 A3021 RMK AO2 SLP231 T02280050,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-28T16:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.21,45,67,0,,,,45,30.21,CLR:00,30.08,10,55,360,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09011/28/19 16:53:02 METAR KPNS 282253Z 36005KT 10SM CLR 19/07 A3021 RMK AO2 SLP230 T01940072,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-28T17:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.23,46,63,0,,-0.02,3,54,30.23,CLR:00,30.1,10,54,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10811/28/19 17:53:02 METAR KPNS 282353Z 00000KT 10SM CLR 17/08 A3023 RMK AO2 SLP238 T01720078 10239 20172 53006,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-28T18:00:00,SHEF ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHEF ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-28T18:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.23,44,63,0,,,,50,30.24,CLR:00,30.1,10,53,360,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09011/28/19 18:53:01 METAR KPNS 290053Z 36006KT 10SM CLR 17/07 A3023 RMK AO2 SLP240 T01720067,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-28T19:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.25,44,62,0,,,,52,30.25,CLR:00,30.12,10,53,360,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09011/28/19 19:53:01 METAR KPNS 290153Z 36007KT 10SM CLR 17/07 A3025 RMK AO2 SLP245 T01670067,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-28T20:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.25,44,62,0,,-0.02,0,52,30.25,CLR:00,30.12,10,53,360,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09611/28/19 20:53:01 METAR KPNS 290253Z 36005KT 10SM CLR 17/07 A3025 RMK AO2 SLP244 T01670067 50006,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-28T21:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.25,44,60,0,,,,56,30.25,CLR:00,30.12,10,52,10,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09011/28/19 21:53:01 METAR KPNS 290353Z 01004KT 10SM CLR 16/07 A3025 RMK AO2 SLP244 T01560067,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-28T22:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.25,44,59,0,,,,58,30.25,CLR:00,30.12,10,51,360,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09011/28/19 22:53:02 METAR KPNS 290453Z 36006KT 10SM CLR 15/07 A3025 RMK AO2 SLP244 T01500067,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-28T23:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.22,43,58,0,,0.02,8,58,30.23,CLR:00,30.09,10,50,20,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11811/28/19 23:53:02 METAR KPNS 290553Z 02003KT 10SM CLR 14/06 A3022 RMK AO2 SLP236 T01440061 10178 20144 402390117 58008,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-28T23:59:00,SOD  ,6,,,,,,,,,,,,,,,42,64,47,30.25,30.11,52,7.1,0,6.4,1,75,53,360,18,0,,,360,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7524 HR MIN TEMP (F): 53AVERAGE STATION PRESSURE:30.115 MINIMUM SEA LEVEL PRESSURE:30.21 TIME OF OCCURRENCE:1705 PEAK WIND SPEED (MPH): 18 PEAK WIND DIR (DEG):360 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG):360 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 7.1 24 HR AVG TEMP (F): 64DEPART FROM NORMAL:  7  HEATING DEGREE DAYS:  1 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):75  LATEST NIGHT MIN TEMP(1900-0800 LST):53 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,625,1648,,
72222313899,2019-11-29T00:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.22,43,56,0,,,,62,30.22,CLR:00,30.09,10,50,10,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09011/29/19 00:53:02 METAR KPNS 290653Z 01004KT 10SM CLR 13/06 A3022 RMK AO2 SLP235 T01330061,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-29T01:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.22,44,54,0,,,,69,30.23,CLR:00,30.09,10,49,350,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09011/29/19 01:53:02 METAR KPNS 290753Z 35005KT 10SM CLR 12/07 A3022 RMK AO2 SLP237 T01220067,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-29T02:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.23,44,52,0,,-0.01,3,75,30.24,CLR:00,30.1,10,48,350,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09611/29/19 02:53:02 METAR KPNS 290853Z 35005KT 10SM CLR 11/07 A3023 RMK AO2 SLP239 T01110067 53003,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-29T03:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.23,44,53,0,,,,72,30.24,CLR:00,30.1,10,49,350,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09011/29/19 03:53:02 METAR KPNS 290953Z 35008KT 10SM CLR 12/07 A3023 RMK AO2 SLP239 T01170067,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-29T04:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.23,42,52,0,,,,69,30.24,CLR:00,30.1,10,47,360,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09011/29/19 04:53:02 METAR KPNS 291053Z 36004KT 10SM CLR 11/06 A3023 RMK AO2 SLP239 T01110056,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-29T05:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.23,43,52,0,,0,6,72,30.24,CLR:00,30.1,10,48,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10811/29/19 05:53:02 METAR KPNS 291153Z 00000KT 10SM CLR 11/06 A3023 RMK AO2 SLP239 T01110061 10144 20106 56000,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-29T06:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.26,44,50,0,,,,80,30.26,CLR:00,30.13,10,47,330,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09011/29/19 06:53:02 METAR KPNS 291253Z 33005KT 10SM CLR 10/07 A3026 RMK AO2 SLP248 T01000067,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
